Run,Seed,Generation,InterIsland Diversity,Global Diversity,Migrants,Epoch Size,Best Score So Far,Avg Global Fitness,Island0,Island1,Island2,Island3,Island4
2,8751,9150,1.1328,8.1908E-4,2,32,8.79595,8.02744,8.06245,8.06595,7.9702,8.12672,7.9119
2,8751,9300,1.12903,8.948E-4,2,31,8.79595,7.92184,7.76485,8.02377,7.88085,8.12005,7.81967
2,8751,9450,1.13781,7.6192E-4,2,31,8.79595,7.98217,7.92642,7.94709,8.01137,7.94986,8.07612
2,8751,9600,1.15088,7.3034E-4,2,30,8.79595,7.84918,8.02713,7.77032,7.90024,7.92244,7.62575
2,8751,9750,1.15193,7.7309E-4,2,30,8.79595,7.91133,7.89684,8.03331,7.76703,7.95303,7.90645
2,8751,9900,1.13749,9.5362E-4,2,29,8.79595,7.95297,7.95135,8.27071,7.46319,8.04396,8.03562
2,8751,10050,1.13619,9.4952E-4,2,28,8.79595,7.97676,8.18353,8.07174,7.92015,8.00537,7.703
2,8751,10200,1.1306,0.0010434,2,28,8.79595,8.06506,8.02181,8.1727,7.83338,8.23185,8.06555
2,8751,10350,1.12789,0.0011102,2,27,8.79595,7.67693,7.74889,7.66463,7.93676,7.67361,7.36074
2,8751,10500,1.11623,0.0011161,2,27,8.79595,7.91024,7.60401,8.07311,7.79501,7.95666,8.12243
2,8751,10650,1.16968,0.0014092,2,26,8.79595,7.88727,8.00422,8.02512,8.04395,7.45952,7.90355
2,8751,10800,1.16542,0.0014311,2,26,8.79595,7.90007,7.71601,8.11834,7.87277,7.90895,7.88428
2,8751,10950,1.14032,0.0012972,2,25,8.79595,7.95862,7.78678,7.94726,8.00956,8.13814,7.91136
2,8751,11100,1.16655,0.0014161,2,25,8.79595,7.93847,7.85437,7.54808,8.15401,8.10578,8.03009
2,8751,11250,1.16721,0.0015348,2,25,8.79595,7.91015,7.75625,7.72293,8.0152,8.08317,7.97321
2,8751,11400,1.16027,0.0017754,2,24,8.79595,7.88065,7.82406,8.04092,7.84229,7.93621,7.7598
2,8751,11550,1.18075,0.0017363,2,24,8.79595,7.85426,7.72085,7.66684,8.16088,7.99434,7.72837
2,8751,11700,1.17334,0.0013504,2,23,8.79595,7.94543,7.74469,7.86516,7.90723,7.95464,8.25543
2,8751,11850,1.09057,6.9973E-4,2,23,8.79595,7.88175,8.04089,7.3515,7.96663,7.91115,8.13858
2,8751,12000,1.08602,7.6158E-4,2,22,8.79595,7.86915,7.90177,7.99219,7.64913,8.04159,7.76107
2,8751,12150,1.07324,8.7446E-4,2,22,8.79595,7.923,8.05965,7.90174,7.79951,7.85395,8.00014
2,8751,12300,1.08192,0.0010472,2,21,8.79595,8.01248,8.02622,7.94791,8.00409,8.09248,7.99171
2,8751,12450,1.08334,0.0010651,2,21,8.79595,7.8848,8.00773,7.93297,7.79731,7.65656,8.02942
2,8751,12600,1.0893,0.0011851,2,21,8.79595,7.88884,8.28872,7.87585,7.77386,7.73365,7.77212
2,8751,12750,1.13635,4.3094E-4,2,20,8.79595,8.03078,8.17612,7.86949,8.10025,7.86399,8.14407
2,8751,12900,1.12788,2.4917E-4,2,20,8.79595,8.01337,7.74765,8.15447,8.00468,8.00035,8.15969
2,8751,13050,1.13423,2.9161E-4,2,20,8.79595,8.06494,8.26044,8.202,8.05898,7.7998,8.00349
2,8751,13200,1.12605,3.2589E-4,2,19,8.79595,8.00179,8.09475,7.82277,7.9585,8.09272,8.04019
2,8751,13350,1.13345,3.4667E-4,2,19,8.79595,7.85362,8.00416,7.88719,7.67775,7.63823,8.06076
2,8751,13500,1.1411,3.0874E-4,2,18,8.79595,7.94061,8.04003,8.18353,7.80492,7.99813,7.67643
2,8751,13650,1.15427,3.4611E-4,2,18,8.79595,8.0254,7.78341,7.89767,8.34651,8.12846,7.97097
2,8751,13800,1.13915,4.1479E-4,2,18,8.79595,7.8675,8.03232,7.55172,7.55314,8.18336,8.01696
2,8751,13950,1.12684,3.9234E-4,2,17,8.79595,7.87473,8.0132,7.84077,7.85024,8.17712,7.4923
2,8751,14100,1.12152,3.0214E-4,2,17,8.79595,7.99391,7.97116,8.10675,8.02921,7.91229,7.95012
2,8751,14250,1.12809,2.4859E-4,2,17,8.79595,7.98382,8.13006,8.03432,7.76477,8.04628,7.94369
2,8751,14400,1.12386,2.7877E-4,2,17,8.92965,8.08209,8.20451,8.11408,8.07028,8.18441,7.83716
2,8751,14550,1.1202,3.8969E-4,2,16,8.92965,7.95517,8.05042,8.09367,7.91749,7.78668,7.92759
2,8751,14700,1.12612,3.6684E-4,2,16,8.92965,7.98591,7.89877,8.35585,8.04937,7.84276,7.78279
2,8751,14850,1.1217,3.645E-4,2,16,8.92965,7.91645,7.78632,7.78283,8.06481,8.01832,7.92998
2,8751,15000,1.11977,4.9071E-4,2,15,8.92965,8.01919,8.12988,7.74388,8.14689,7.97556,8.09976
2,8751,15150,1.13667,4.4799E-4,2,15,8.92965,8.06398,8.06882,8.26342,8.01539,7.95087,8.02138
2,8751,15300,1.13148,5.8764E-4,2,15,8.92965,7.90311,7.63965,7.8749,8.06989,7.95449,7.97662
3,8561,150,29.95893,3.16613,2,98,0.0041222,1.4002E-13,4.8064E-17,8.184E-15,2.4896E-18,2.6001E-13,4.3186E-13
3,8561,300,24.12834,2.90764,2,96,0.0041222,8.2208E-11,6.136E-15,7.0058E-14,4.1096E-10,8.5558E-16,3.3331E-17
3,8561,450,21.04219,2.76361,2,95,0.0041222,5.5375E-10,6.7485E-10,4.4E-10,1.0157E-11,1.1749E-14,1.6437E-9
3,8561,600,26.75786,2.65753,2,93,0.0041222,1.9851E-8,9.7738E-17,1.1084E-16,9.9172E-15,9.9254E-8,3.5369E-13
3,8561,750,21.6363,2.71296,2,91,0.0041222,7.0191E-9,3.4162E-8,1.0172E-14,4.1016E-12,1.0906E-14,9.287E-10
3,8561,900,21.23274,2.55276,2,89,0.0041222,8.4004E-12,1.8207E-13,3.3697E-11,7.0656E-12,1.0556E-12,1.7234E-15
3,8561,1050,26.17312,2.68298,2,88,0.0041222,2.3864E-11,4.362E-13,2.9173E-13,5.5942E-16,2.4003E-12,1.1619E-10
3,8561,1200,34.04944,3.23991,2,86,0.0041222,1.0273E-10,1.8605E-15,4.7563E-10,3.5442E-11,9.3011E-13,1.6421E-12
3,8561,1350,23.46778,2.81546,2,84,0.0073916,8.2057E-10,1.5061E-11,2.2959E-12,4.6312E-14,1.0957E-15,4.0854E-9
3,8561,1500,15.33416,2.48812,2,83,0.03441,4.8177E-11,2.0715E-10,3.139E-11,2.0613E-12,1.0804E-16,2.7966E-13
3,8561,1650,28.13124,2.68083,2,81,0.03441,5.6863E-11,1.4914E-14,4.8246E-14,2.83E-10,5.7412E-14,1.193E-12
