Run,Seed,Generation,InterIsland Diversity,Global Diversity,Migrants,Epoch Size,Best Score So Far,Avg Global Fitness,Island0,Island1,Island2,Island3,Island4
2,4224,9600,0.0026519,3.3096E-4,5,100,7.33279,6.3962,6.46378,6.3055,6.46367,6.47331,6.27475
2,4224,9750,0.0024267,3.1934E-4,5,100,7.33279,6.39418,6.42629,6.3227,6.43258,6.24435,6.54499
2,4224,9900,0.0035951,4.1511E-4,5,100,7.33279,6.34107,6.21305,6.42328,6.12532,6.50799,6.43573
2,4224,10050,0.0016707,3.2125E-4,5,100,7.33279,6.31749,6.30819,6.35547,6.32853,6.31724,6.27804
2,4224,10200,0.0028039,3.0239E-4,5,100,7.33279,6.44985,6.55903,6.52577,6.2723,6.4151,6.47705
2,4224,10350,0.0029838,3.2057E-4,5,100,7.33279,6.42972,6.33739,6.43578,6.48097,6.61196,6.28251
2,4224,10500,0.0019486,2.6408E-4,5,100,7.33279,6.39466,6.4097,6.4236,6.32288,6.52177,6.29536
2,4224,10650,0.0022571,3.2132E-4,5,100,7.33279,6.27217,6.13975,6.52977,6.35249,6.30476,6.0341
2,4224,10800,0.0030509,3.6557E-4,5,100,7.33279,6.34116,6.26088,6.36091,6.39638,6.39047,6.29714
2,4224,10950,0.0077465,6.5277E-4,5,100,7.33279,6.22737,6.26865,6.42558,6.46123,6.1618,5.81959
2,4224,11100,0.003887,4.0286E-4,5,100,7.33279,6.3272,6.28482,6.51664,6.28955,6.27163,6.27337
2,4224,11250,0.0041893,4.0431E-4,5,100,7.33279,6.31212,6.30454,6.33265,6.52783,6.07325,6.32233
2,4224,11400,0.0058674,4.7067E-4,5,100,7.33279,6.33522,6.28215,6.22508,6.33751,6.6755,6.15588
2,4224,11550,0.0023272,3.1613E-4,5,100,7.33279,6.3059,6.48922,6.44713,6.31455,6.15048,6.12813
2,4224,11700,0.0034166,3.253E-4,5,100,7.33279,6.44605,6.45627,6.52674,6.24143,6.41,6.59581
2,4224,11850,0.0044089,4.1037E-4,5,100,7.33279,6.30464,6.35642,6.32068,6.32659,6.14315,6.37637
2,4224,12000,0.0023831,3.3894E-4,5,100,7.33279,6.30832,6.33158,6.43661,6.5418,6.31223,5.9194
2,4224,12150,0.0024546,2.8018E-4,5,100,7.33279,6.36927,6.32329,6.55275,6.27348,6.22644,6.47039
2,4224,12300,0.0030011,3.5214E-4,5,100,7.33279,6.25797,6.09068,6.0843,6.32752,6.34239,6.44495
2,4224,12450,0.0020864,3.3264E-4,5,100,7.33279,6.34841,6.49589,6.16387,6.2797,6.45496,6.34762
2,4224,12600,0.0036984,3.7827E-4,5,100,7.33279,6.36353,6.34799,6.18146,6.50379,6.45956,6.32483
2,4224,12750,0.0032676,3.4326E-4,5,100,7.33279,6.46518,6.40287,6.59048,6.52932,6.30601,6.4972
2,4224,12900,0.0031521,3.4351E-4,5,100,7.33279,6.40432,6.44474,6.42439,6.55871,6.49871,6.09506
2,4224,13050,0.0043302,3.9467E-4,5,100,7.33279,6.25673,6.22649,6.37017,5.97722,6.43518,6.2746
2,4224,13200,0.0037281,4.3168E-4,5,100,7.33279,6.24024,5.98464,6.06797,6.61029,6.24041,6.29788
2,4224,13350,0.0034468,3.4515E-4,5,100,7.33279,6.34994,6.34168,6.22792,6.34023,6.56098,6.27888
2,4224,13500,0.0054921,4.7237E-4,5,100,7.33279,6.34032,6.25671,6.51771,6.19829,6.52861,6.20031
2,4224,13650,0.0062508,5.5468E-4,5,100,7.33279,6.24724,6.25189,6.36229,6.27136,6.13726,6.21341
2,4224,13800,0.0068171,6.0375E-4,5,100,7.33279,6.25904,6.09257,6.07606,6.39728,6.33882,6.39049
2,4224,13950,0.0059668,4.9603E-4,5,100,7.33279,6.35395,6.31821,6.25271,6.36302,6.59108,6.24471
2,4224,14100,0.0041004,4.2183E-4,5,100,7.33279,6.21697,6.61246,6.02507,5.99144,6.03319,6.4227
2,4224,14250,0.0017002,3.2964E-4,5,100,7.33279,6.47387,6.35302,6.69742,6.41693,6.4925,6.40947
2,4224,14400,0.0037443,3.8752E-4,5,100,7.33279,6.16942,6.15294,6.02335,6.3725,6.24561,6.05272
2,4224,14550,0.0036992,3.4745E-4,5,100,7.33279,6.39223,6.49886,6.50855,6.32952,6.45475,6.16948
2,4224,14700,0.0025623,3.3402E-4,5,100,7.33279,6.32237,6.35504,6.27329,6.36918,6.23249,6.38187
